id,genre,audio_path,lyric_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,tfidf_ai,tfidf_away,tfidf_ce,tfidf_che,tfidf_come,tfidf_dans,tfidf_des,tfidf_di,tfidf_don,tfidf_du,tfidf_el,tfidf_en,tfidf_es,tfidf_est,tfidf_et,tfidf_feel,tfidf_got,tfidf_il,tfidf_je,tfidf_just,tfidf_know,tfidf_la,tfidf_le,tfidf_les,tfidf_let,tfidf_life,tfidf_like,tfidf_ll,tfidf_love,tfidf_ma,tfidf_make,tfidf_mi,tfidf_ne,tfidf_non,tfidf_oh,tfidf_pas,tfidf_pour,tfidf_qu,tfidf_que,tfidf_qui,tfidf_se,tfidf_si,tfidf_te,tfidf_time,tfidf_tu,tfidf_une,tfidf_ve,tfidf_want,tfidf_yeah,tfidf_ça
1204663,country,data/audio/1204663.mp3,data/lyrics/1204663.txt,-193.41759,115.1862,-8.870713,25.779339,3.9957328,-1.4999529,2.380825,-7.566772,0.32270136,-5.785875,-13.066279,-9.5548525,-20.433403,0.0,0.4263853653725071,0.0,0.0,0.052590129382719224,0.0,0.0,0.0,0.08909433646262385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1717838729356242,0.0,0.0,0.0,0.04676784554561107,0.0,0.0,0.0,0.16547235053895099,0.0,0.23841230141337716,0.05199425041831172,0.827951202922107,0.0,0.05802539586570321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204667,country,data/audio/1204667.mp3,data/lyrics/1204667.txt,-26.991196,84.51885,17.811207,22.368547,9.532112,-1.2743117,0.07280625,2.811637,3.785968,0.0814124,-6.3796835,-1.3574636,-9.127016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10517409893980127,0.0,0.8182872488152313,0.4957125846087278,0.0,0.0,0.11064269116726044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10533441117543556,0.2242237220115792,0.0,0.0
1204668,country,data/audio/1204668.mp3,data/lyrics/1204668.txt,-193.05573,119.40394,-20.43142,14.836338,6.08646,-11.883384,2.9747508,-10.708641,0.21800047,-7.638485,-14.011957,-8.712681,-21.83084,0.0,0.3486792043055823,0.0,0.0,0.043005895503646474,0.0,0.0,0.0,0.07285743102083628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14047729821917293,0.0,0.0,0.0,0.03824468777835192,0.0,0.0,0.0,0.13531601271091853,0.0,0.19496309748073518,0.042518611886417895,0.888643993168731,0.0,0.047450617453284605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204669,country,data/audio/1204669.mp3,data/lyrics/1204669.txt,-149.47934,82.4572,-35.35763,-4.2165356,-5.3910503,-6.602278,-15.441274,-16.708536,-9.960596,-12.67203,-18.23182,-10.989997,-15.456933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4623823271337792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41608465396485356,0.0,0.0,0.0,0.0,0.0,0.07070363464273999,0.0,0.7673046730179274,0.0,0.0,0.0,0.0,0.0,0.07836405242596066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738851355004018,0.0,0.0,0.0,0.0,0.08786774801896757,0.0
1204670,country,data/audio/1204670.mp3,data/lyrics/1204670.txt,-157.59587,98.72432,3.0826602,15.294103,4.795848,0.47807363,-1.1739345,-2.8977063,2.3588736,-1.7246629,-6.0286403,-5.3984175,-8.765007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34509955962032657,0.0,0.0,0.0,0.0,0.0,0.0,0.07330561934407208,0.0,0.0,0.0,0.4256470082964972,0.36230278024355844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22475658223741116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21397348526159543,0.6832230428084461,0.0,0.0
1204810,alternative,data/audio/1204810.mp3,data/lyrics/1204810.txt,-5.9991174,70.6968,3.2373562,25.779907,6.954837,7.765457,6.2301955,10.374736,-1.3594073,6.6123033,-1.3367137,4.0566144,1.2085023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8442508078307831,0.0,0.0,0.0,0.0,0.0,0.0,0.08494801902212254,0.0,0.0,0.0,0.0,0.186597206133778,0.0,0.0,0.0,0.0,0.0,0.0,0.1555873765921338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4691748372031851,0.029553859052545903,0.0
1204814,alternative,data/audio/1204814.mp3,data/lyrics/1204814.txt,-221.92546,140.29395,-38.865997,-13.729326,-30.468569,-29.305988,-12.375975,-0.12665215,-9.815866,-4.963144,-8.545321,-10.6895685,-9.741524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205459,darkwave,data/audio/1205459.mp3,data/lyrics/1205459.txt,-169.99452,98.98187,-0.7198294,23.015978,-1.2017059,0.53336865,-6.095491,-5.799945,-12.879774,-8.611166,-15.942665,-7.1028876,-7.811211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205672,darkwave,data/audio/1205672.mp3,data/lyrics/1205672.txt,-53.908516,78.7893,13.459858,26.985697,3.1027782,11.150523,8.087345,10.624601,0.6177232,5.1821027,-4.2475753,6.6792717,1.3594704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205702,pop,data/audio/1205702.mp3,data/lyrics/1205702.txt,-140.3204,132.41452,-15.870585,20.9937,8.038204,0.5567285,-3.1040645,5.616379,-3.2623832,3.8183925,0.87298846,-0.033613555,-3.1761165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206164,electronic,data/audio/1206164.mp3,data/lyrics/1206164.txt,-172.8495,128.76968,-39.7479,34.268955,-4.0641584,11.748567,-4.095253,-1.9578799,0.05270629,-0.6541154,-10.926084,-0.4784349,-8.185932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206774,latin,data/audio/1206774.mp3,data/lyrics/1206774.txt,-73.59336,108.50806,6.262054,41.12043,11.417158,11.34091,2.9375546,4.0263,1.7262341,2.6376212,-2.5954814,1.8384851,-5.3613615,0.0,0.0,0.0,0.0,0.274384823271376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876765816426391,0.2487794495159657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067628683576827,0.0,0.0
1207987,country,data/audio/1207987.mp3,data/lyrics/1207987.txt,-90.26765,88.47598,-12.164905,31.564589,5.9854403,9.098742,-6.538241,1.8934374,-14.779303,0.4274598,-10.125088,-6.710918,-10.960176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5852998507941602,0.0,0.0,0.0,0.0,0.0,0.0,0.3729859995619513,0.0,0.0,0.0,0.6187807634105298,0.0,0.0,0.0,0.0,0.0,0.367988988455073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208038,ambient,data/audio/1208038.mp3,data/lyrics/1208038.txt,-346.92435,104.55696,-23.623348,15.385057,6.758461,5.7332754,-4.582482,-2.5136583,2.7943017,3.8984535,-10.986809,-10.747946,-5.9969993,0.0,0.0,0.0,0.0,0.3555997299583389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07678058091390946,0.0,0.0,0.0,0.0,0.25298486148569643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8964665271537707,0.0,0.0,0.0
1208086,pop,data/audio/1208086.mp3,data/lyrics/1208086.txt,-189.12747,108.045135,27.525127,20.034937,-0.4603449,2.0796888,-6.7162876,-8.421525,-16.770298,-15.216839,-13.709565,-8.780163,-10.881914,0.0,0.0,0.0,0.6139911062317766,0.23653427127171778,0.0,0.0,0.26754141565697565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05011388174675761,0.0,0.0,0.0,0.15037061010740482,0.04389100149077429,0.0,0.0,0.0,0.0,0.0,0.0,0.05275283251295463,0.0,0.056393798329263535,0.05337504591672671,0.6524308328447623,0.0,0.0,0.0,0.0,0.0,0.10284944784112515,0.09300216862198339,0.04787713369488648,0.10085482864436321,0.0,0.04764002170687429,0.0,0.0,0.0,0.0,0.0
1208088,poprock,data/audio/1208088.mp3,data/lyrics/1208088.txt,-18.677889,68.88047,12.347821,31.800585,8.140485,13.638315,5.904881,5.175602,-0.59280723,3.5257413,-1.9095943,0.06345568,-1.8413532,0.0,0.0,0.0,0.20966810794929117,0.21808617433093147,0.0,0.0,0.7194686568991905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23102666459838828,0.0,0.0,0.0,0.057767793566477044,0.5395706114079543,0.0,0.0,0.0,0.0,0.0,0.0,0.16212821037188757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07902323023187215,0.071457182681536,0.0,0.0,0.0,0.07320736246263797,0.0,0.0,0.0,0.0,0.0
1208089,orchestral,data/audio/1208089.mp3,data/lyrics/1208089.txt,-187.96979,156.46579,-38.586777,26.273304,2.2722783,-5.126182,-7.9406533,-8.277116,-5.0703382,-9.702447,-6.227118,-2.0525954,0.7715288,0.0,0.0,0.0,0.772405193917277,0.0,0.0,0.0,0.25242675782760476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05521519314142545,0.0,0.0,0.0,0.0,0.0,0.0,0.06636343981743746,0.0,0.21283140240375162,0.06714618872034597,0.22384435755128576,0.0,0.0,0.0,0.0,0.0,0.0646926697290145,0.17549608787510626,0.06022977590467302,0.2537521885443605,0.0,0.3595889239883955,0.0,0.0,0.0,0.0,0.0
1208090,orchestral,data/audio/1208090.mp3,data/lyrics/1208090.txt,-168.45906,112.828354,-2.1947448,24.63408,5.003767,1.5697634,-9.128178,-5.6895084,-10.790316,-5.2770495,-5.390396,-7.5800767,-2.189387,0.0,0.0,0.0,0.49599195750016,0.04913388369024986,0.0,0.0,0.6946852103364953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10409864176441389,0.0,0.0,0.0,0.1561780461606316,0.09117221579358267,0.0,0.0,0.0,0.0,0.0,0.0,0.10958038017439133,0.0,0.1757153189512933,0.0,0.061602567788931674,0.0,0.0,0.0,0.0,0.0,0.05341078885379784,0.04829699425209589,0.0,0.3666247363964245,0.0,0.19791967337009067,0.0,0.0,0.0,0.0,0.0
1208091,pop,data/audio/1208091.mp3,data/lyrics/1208091.txt,-25.12815,104.829185,18.163227,30.544912,9.399142,-0.37859634,0.8487394,-0.76955616,-1.7006681,-1.7055309,-3.899516,-1.687989,-1.6384822,0.0,0.0,0.0,0.0,0.09341225323383351,0.0,0.0,0.9245041128112608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14846112399229386,0.17333460068595993,0.0,0.0,0.0,0.0,0.0,0.0,0.10416589788465322,0.0,0.0,0.0,0.23423487947467064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09957412030115204,0.0,0.09407012666328936,0.0,0.0,0.0,0.0,0.0
1208464,dance,data/audio/1208464.mp3,data/lyrics/1208464.txt,-259.87808,143.703,13.402236,19.842213,-2.6881983,-7.742,-10.133373,-8.199559,-8.542689,-17.400944,-12.217483,-2.671034,-12.064014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171730357887983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763924267196087,0.0,0.0,0.0,0.0,0.0,0.0
1208515,pop,data/audio/1208515.mp3,data/lyrics/1208515.txt,-337.70404,113.66472,23.117481,11.441114,-8.922102,3.3094063,-5.1330304,-2.3067424,-12.105944,-12.944199,-11.6841955,-18.893488,-6.650145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061001837814831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05333733549862164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7263906432096444,0.0,0.06597682707208537,0.6792919815308436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208518,pop,data/audio/1208518.mp3,data/lyrics/1208518.txt,-72.68367,89.85709,7.4397993,18.006954,12.386866,11.25674,0.5103996,1.9205506,-2.2183092,-1.6772603,-4.5852847,-4.437503,-5.1521397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928928245322124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05718870724530898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857903927050551,0.0,0.0,0.07232042034422535,0.0,0.0,0.0,0.259613904918576,0.0,0.14148173744064785,0.07283421622525026,0.30685556255965546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208521,pop,data/audio/1208521.mp3,data/lyrics/1208521.txt,-394.40637,150.11148,24.30416,10.306621,-6.1925197,-2.6633086,-11.508503,-12.525483,-12.036819,-16.768274,-6.5440593,-13.6446705,-9.271557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12431223091036947,0.15661635585922842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5434658531743836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81526845441051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208522,pop,data/audio/1208522.mp3,data/lyrics/1208522.txt,-144.24463,51.61968,68.6078,50.91342,24.459358,12.794519,2.9456217,11.2246,-6.740074,-2.7871754,-2.3965414,-2.5235543,-0.5652577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09902316148510247,0.12475559793178004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060706107917795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779300243172462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208524,pop,data/audio/1208524.mp3,data/lyrics/1208524.txt,-46.83536,63.354313,22.870558,34.278286,9.347724,17.373665,1.5817274,9.539483,1.5387876,4.3602505,-1.255954,-2.9173434,-2.5350854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10211186411139714,0.07479951017913719,0.9423712066400171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26160566385999845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16576243849818448,0.0,0.0,0.0,0.0,0.0
1208525,pop,data/audio/1208525.mp3,data/lyrics/1208525.txt,-329.52686,103.00717,37.521957,23.074379,16.388206,9.060317,-2.0326636,-7.2681584,-17.954987,-15.600934,-9.458618,-11.819192,-9.001686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08845179267225196,0.09718974612685462,0.08163049741123975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16995691545980252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33994288319179344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911932222573529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208527,pop,data/audio/1208527.mp3,data/lyrics/1208527.txt,-312.0187,136.18217,38.142673,22.44183,17.297462,12.107162,5.203275,-4.1696196,-13.276077,-11.975406,-10.309994,-10.103761,-5.2494392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19021481451620714,0.13933713852394242,0.7021827124060424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12183029185823269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147956737903007,0.0,0.0,0.15516024487012206,0.4902755877739069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208528,pop,data/audio/1208528.mp3,data/lyrics/1208528.txt,-86.06419,120.431015,20.012722,35.931698,10.242686,7.54676,1.2727623,3.7932553,-3.9048321,-3.2834609,0.47308156,-2.4524276,-2.2909174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4234329082547063,0.3101752612862589,0.3907782745477679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27120366479476127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6155781957404877,0.0,0.0,0.34539872142960887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209835,hiphop,data/audio/1209835.mp3,data/lyrics/1209835.txt,-100.2159,62.733612,4.1952715,-2.842342,3.1033652,1.8528678,-3.7369502,0.019703962,-6.6278224,-1.7311959,-1.7759832,4.6135693,-3.6242464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2164437684025851,0.022650072473707997,0.08560795148155441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990211572203274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05941777230670108,0.0,0.0,0.0500885720841897,0.0,0.0,0.0,0.3820890513832871,0.0,0.44095127998397543,0.1513332695895429,0.5844460174837833,0.0,0.050194596681324845,0.0,0.47120838681349414,0.0,0.0,0.0
1209915,latin,data/audio/1209915.mp3,data/lyrics/1209915.txt,-66.62045,71.14149,9.348911,30.246332,-3.9832284,8.122114,-2.5639882,9.139942,4.859984,4.4898815,-4.9609194,6.2135367,1.1286308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6922552171271394,0.2366440382317795,0.04259128880820791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029558740506967784,0.034511071617786736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330257009525737,0.0,0.0,0.0,0.0,0.0,0.0,0.6373781989723458,0.0,0.14625341837312109,0.03764532896671047,0.11895177016216538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209916,latin,data/audio/1209916.mp3,data/lyrics/1209916.txt,-39.535233,70.06412,0.6518665,48.407192,-3.5789316,16.98753,0.9601805,10.725405,1.5558378,4.1073427,-3.624294,1.577899,-2.6357763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6353403808877577,0.16621529206854588,0.12564507840240932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813254889121395,0.06787219359486088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180156904461303,0.0,0.0,0.0,0.0,0.0,0.0,0.5937717808606541,0.0,0.0,0.0,0.35090989041051057,0.0,0.14733921151614646,0.0,0.0,0.0,0.0,0.0
1209929,latin,data/audio/1209929.mp3,data/lyrics/1209929.txt,-109.62229,71.298355,21.078022,34.8648,-2.9848402,20.607521,0.8359172,0.16496915,-2.2712152,4.616282,-7.697749,-0.54718405,-2.6074705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4763335614383235,0.39877293831513644,0.0627998990493782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6101717887694577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26152454565418,0.0,0.0,0.0,0.0,0.0,0.0,0.3462420475647866,0.0,0.21564738157649893,0.0,0.0,0.0,0.055232292383914514,0.0,0.0,0.0,0.0,0.0
1209935,latin,data/audio/1209935.mp3,data/lyrics/1209935.txt,-83.595055,63.228146,18.13384,28.039219,-0.10099958,18.255447,-1.7424335,2.2173617,-5.8439,11.170899,-0.845969,1.5113854,0.19495896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09088252852704846,0.0,0.0,0.0,0.5257828967779966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554008550257065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2298804156129215,0.0,0.0,0.0,0.0,0.0,0.0,0.46376717702920717,0.0,0.0631847762493844,0.26021810242030896,0.20555939316207936,0.0,0.5178587392815956,0.0,0.0,0.0,0.0,0.0
1209936,latin,data/audio/1209936.mp3,data/lyrics/1209936.txt,-97.29524,96.567726,31.181921,30.49549,7.300736,5.9182544,-4.8371625,0.41002068,-3.2145996,3.8201137,-6.400158,-1.3926085,-3.5815144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2468425077314571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02258566365493437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23716973742819364,0.0,0.0,0.0,0.0,0.0,0.0,0.4870170168307343,0.0,0.05587569800176452,0.14382289699066428,0.7877164844762691,0.0,0.028622122528243962,0.0,0.0,0.0,0.0,0.0
1210597,downtempo,data/audio/1210597.mp3,data/lyrics/1210597.txt,-150.23892,112.306404,55.225777,27.283506,13.892377,13.122574,5.705635,7.996338,-0.5448302,5.027477,-7.314073,-5.82829,-4.68913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16149732226741195,0.0,0.0,0.0,0.0,0.0,0.0,0.6174910869096385,0.0,0.0,0.0,0.5122063651261529,0.0,0.0,0.0,0.0,0.0,0.2030727880034539,0.17286372985121887,0.0,0.0,0.0,0.4207201682117628,0.0,0.0,0.0,0.191592730091691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21315335212510927,0.0,0.0
1210598,downtempo,data/audio/1210598.mp3,data/lyrics/1210598.txt,-229.08276,124.666725,36.823517,39.56806,8.070164,22.353592,9.496501,16.308006,3.340509,7.2535176,2.8815272,6.959235,3.934146,0.0,0.0,0.0,0.0,0.06759797653787718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977126407778868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210599,downtempo,data/audio/1210599.mp3,data/lyrics/1210599.txt,-347.58984,176.92113,20.409689,15.88784,21.259705,2.9593,-3.5227878,-3.212411,-13.018768,-14.079308,-13.790031,-11.561357,-8.424795,0.0,0.0,0.0,0.0,0.16700362135605368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859562822224746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210689,electropop,data/audio/1210689.mp3,data/lyrics/1210689.txt,-161.85826,87.00746,33.08021,38.520756,12.7656555,21.785807,6.36943,11.820252,1.6243224,6.3384566,4.426961,0.9865171,-2.418856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7854684450055311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997265921693625,0.0,0.0,0.0,0.0,0.0,0.152863784283642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210690,folk,data/audio/1210690.mp3,data/lyrics/1210690.txt,-121.21524,95.012276,18.15449,21.206959,7.527259,18.369217,-2.4427893,1.0430113,-2.9686556,-7.074393,-4.843358,-4.907624,-5.6244435,0.0,0.5768748497816157,0.0,0.0,0.0,0.0,0.0,0.0,0.42188827638182336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44291941622140035,0.0,0.0,0.0,0.0,0.2652490682445095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47190148598041737,0.0,0.0,0.0,0.0,0.0,0.0
